終値,始値,高値,安値,出来高,MA_5,MA_20,Volatility,PriceRange,変化率 %,DayOfWeek,Month
0.13045071454745324,0.12933526011560692,0.12849964106245512,0.1332351858667648,0.13862899568306655,0.13054772153777644,0.13642546506504202,0.025964893056237708,0.025531914893616777,0.5546218487394958,0,9
0.12898497618175156,0.1282514450867052,0.1270638908829863,0.13029076186970923,0.17273612954159878,0.1306961555588541,0.1361189340383547,0.024805575601518182,0.0425531914893617,0.5173547679941543,1,9
0.12971784536460243,0.1282514450867052,0.1277817659727207,0.13249907986750092,0.1784892412611493,0.13128989164316462,0.1359081939575071,0.010405759598401159,0.025531914893616777,0.5491413956887103,2,10
0.11909124221326492,0.12427745664739887,0.12311557788944721,0.12219359587780641,0.2759477936606588,0.1289149473059225,0.13508439182328488,0.07994169038761892,0.08936170212765933,0.38363171355498726,3,10
0.11725906925613777,0.11560693641618497,0.11593682699210336,0.11814501288185496,0.22833554499185327,0.12646578595814162,0.13414564055405484,0.10846979005358548,0.051063829787234165,0.5107782243332116,4,10
0.11725906925613777,0.11813583815028902,0.11809045226130649,0.11961722488038277,0.19921724085801154,0.12379397357874426,0.1333601547981685,0.1078060019512226,0.05957446808510602,0.5385458531238583,0,10
0.11872480762183951,0.11813583815028902,0.11916726489590812,0.1214574898785425,0.18654359766852,0.12171589728365735,0.1327087763664578,0.08914421229440327,0.051063829787234165,0.5611983924004385,1,10
0.1128618541590326,0.11235549132947975,0.11162957645369703,0.11372837688627162,0.2231115515764366,0.11830191479887188,0.13169339234055596,0.040437082676661726,0.05106382978723386,0.4490317866276946,2,10
0.11432759252473434,0.11741329479768786,0.11737257717157215,0.11704085388295914,0.2899148371491442,0.11733709366186727,0.13065885012548614,0.03919013578555157,0.08085106382978748,0.5615637559371575,3,10
0.11029681201905461,0.1083815028901734,0.1083991385498923,0.11115200588884798,0.2641728117178707,0.1159269704616298,0.1292219859378891,0.0561246013387299,0.0425531914893617,0.47606868834490323,4,10
0.10699890069622572,0.10513005780346821,0.10732232591529073,0.10967979389032019,0.2757882182990946,0.11384889416654297,0.12759353985861263,0.07386037688231299,0.04680851063829793,0.4862988673730362,1,10
0.10736533528765113,0.10513005780346821,0.10552763819095476,0.10894368789105628,0.21807232963230477,0.11154816683983972,0.12623330842768746,0.05389657702459426,0.03404255319148954,0.5443916697113629,2,10
0.10260168559912056,0.10296242774566472,0.1030150753768844,0.10526315789473682,0.20836342868661079,0.10947009054475286,0.12458570415924294,0.07292094794295402,0.04680851063829793,0.46218487394957986,3,10
0.09893733968486626,0.10223988439306356,0.10193826274228282,0.10231873389768124,0.2353316647909563,0.10635297610212262,0.12272735980995078,0.0751565757822702,0.06808510638297878,0.47862623310193647,4,10
0.11212898497618176,0.10332369942196531,0.10983488872936106,0.10783952889216046,0.28150773520568423,0.10672406115481671,0.12161618483820905,0.0849091662527425,0.09787234042553179,0.7577639751552796,0,10
0.10699890069622572,0.11054913294797689,0.1091170136396267,0.10931174089068825,0.1580383988712143,0.10672406115481671,0.12042837710979556,0.0849091662527425,0.07234042553191501,0.45816587504567047,1,10
0.11432759252473434,0.1083815028901734,0.11162957645369703,0.11336032388663968,0.1682176271983606,0.10813418435505419,0.11970036592141309,0.10905651887693213,0.05531914893617009,0.6561929119473877,2,10
0.11212898497618176,0.11091040462427745,0.10983488872936106,0.11372837688627162,0.1224278971326827,0.1100638266290634,0.11893403835469468,0.10518584467221151,0.02978723404255301,0.504567044208988,3,10
0.1124954195676072,0.11380057803468208,0.11270638908829858,0.11483253588516744,0.1325231384274268,0.11280985601899955,0.11797612889629669,0.04493078436681698,0.05106382978723386,0.5443916697113629,4,10
0.11542689629901062,0.11452312138728324,0.113424264178033,0.11777695988222305,0.13671409134429643,0.1134778091138489,0.11724811770791421,0.053752154881610476,0.025531914893616777,0.5845816587504568,0,10
0.1128618541590326,0.11163294797687859,0.11091170136396264,0.11409642988590356,0.1415937379268641,0.11466528128246996,0.11632852462785218,0.021332689252127727,0.03829787234042517,0.4987212276214834,1,10
0.11542689629901062,0.11163294797687859,0.11306532663316582,0.11630474788369523,0.1375455629650782,0.11488793231408644,0.11561967162863765,0.025535695996806156,0.038297872340425775,0.5787358421629522,2,10
0.11432759252473434,0.11307803468208091,0.11306532663316582,0.11704085388295914,0.22726051097710515,0.11533323437731928,0.11481502768358334,0.021332689252129503,0.02978723404255331,0.5213737668980636,3,10
0.1315500183217296,0.11632947976878613,0.12885857860732228,0.12108943687891054,0.3868190751347992,0.11919251892533765,0.11546640611529399,0.13144921258342615,0.1702127659574468,0.8059919620021923,4,10
