Date,Actual_Prices,Predicted_Prices,Error
2019-06-24,99.8,98.9916918978095,0.8083081021904945
2019-06-25,99.89999999999998,99.31008062064647,0.5899193793535034
2019-06-26,98.49999999999999,97.86357634067535,0.6364236593246346
2019-06-27,100.59999999999997,99.87448202073573,0.7255179792642394
2019-06-28,100.29999999999998,99.9849410906434,0.3150589093565799
2019-07-01,102.69999999999999,101.79138586521148,0.9086141347885075
2019-07-02,101.59999999999998,100.78346057683228,0.816539423167697
2019-07-03,102.19999999999999,101.39987692236899,0.8001230776309995
2019-07-04,103.69999999999999,102.84954496026039,0.8504550397396002
2019-07-05,103.89999999999999,103.14729605913162,0.752703940868372
2019-07-08,102.49999999999999,101.51500029861926,0.9849997013807297
2019-07-09,102.09999999999998,101.69653819203376,0.4034618079662238
2019-07-10,103.4,103.00494321882724,0.39505678117276943
2019-07-11,103.99999999999999,103.3441484928131,0.6558515071868811
2019-07-12,103.2,103.01765518188476,0.18234481811524006
2019-07-16,103.0,102.18627815842628,0.8137218415737237
2019-07-17,102.19999999999999,101.84441337585449,0.35558662414550213
2019-07-18,100.7,100.9403878495097,-0.24038784950970182
2019-07-19,101.79999999999998,101.87962949872016,-0.07962949872018044
2019-07-22,101.4,100.71892072856426,0.681079271435749
2019-07-23,101.99999999999999,101.46196465492248,0.5380353450775033
2019-07-24,102.8,102.38252874612807,0.4174712538719234
2019-07-25,100.79999999999998,100.74079457670449,0.05920542329549505
2019-07-26,101.1,100.61929488629102,0.4807051137089786
2019-07-29,100.7,99.94173017591237,0.758269824087634
2019-07-30,99.89999999999998,99.563059258461,0.33694074153898157
2019-07-31,98.4,98.23419146835803,0.1658085316419715
2019-08-01,98.7,98.55900530368089,0.14099469631911177
2019-08-02,98.7,98.58372978717088,0.11627021282912153
2019-08-05,97.99999999999999,97.2811886921525,0.7188113078474885
2019-08-06,98.1,97.04572458565234,1.0542754143476571
2019-08-07,96.8,96.41025656163691,0.3897434383630838
2019-08-08,97.8,97.6840513780713,0.1159486219286947
2019-08-09,98.99999999999999,98.76413718611,0.23586281388998032
2019-08-13,97.8,97.15890416204928,0.641095837950715
2019-08-14,99.1,98.4607986792922,0.639201320707798
2019-08-15,98.59999999999998,97.72796986848115,0.8720301315188266
2019-08-16,100.2,99.74233616292476,0.45766383707524483
2019-08-19,99.5,98.52879507541655,0.9712049245834464
2019-08-20,100.29999999999998,99.41505801230669,0.8849419876932956
2019-08-21,99.99999999999999,99.32341476231812,0.6765852376818628
2019-08-22,100.79999999999998,100.25260395705699,0.5473960429429923
2019-08-23,99.5,98.94081151336431,0.5591884866356907
2019-08-26,97.99999999999999,96.83667663782835,1.1633233621716386
2019-08-27,98.7,98.42406574189663,0.27593425810337635
2019-08-28,101.3,100.5822610259056,0.7177389740944022
2019-08-29,101.19999999999997,100.25169305503367,0.9483069449663049
2019-08-30,101.9,101.44586120843887,0.45413879156113524
2019-09-02,102.39999999999999,101.04000555872916,1.3599944412708282
2019-09-03,102.8,101.42338144779204,1.3766185522079581
2019-09-04,103.0,101.8634609878063,1.136539012193694
2019-09-05,102.09999999999998,101.51475630700587,0.585243692994112
2019-09-06,101.1,100.73634986281394,0.3636501371860561
2019-09-09,101.99999999999999,100.75419784933328,1.2458021506667052
2019-09-10,102.49999999999999,101.92556498646735,0.5744350135326357
2019-09-11,104.1,103.22057487368583,0.8794251263141604
2019-09-12,105.29999999999998,104.63852400183677,0.6614759981632119
2019-09-13,105.0,104.53200539648532,0.4679946035146827
2019-09-17,106.99999999999999,105.40172976851463,1.5982702314853583
2019-09-18,105.89999999999999,105.12711720764636,0.7728827923536272
2019-09-19,105.4,105.25008084774016,0.14991915225984087
2019-09-20,104.19999999999999,104.54515654444694,-0.3451565444469509
2019-09-24,106.79999999999998,106.10815868675708,0.6918413132429038
2019-09-25,107.09999999999998,106.13066284656524,0.9693371534347364
2019-09-26,107.69999999999999,107.32067500948905,0.3793249905109377
2019-09-27,104.6,103.88789193630218,0.7121080636978121
2019-09-30,103.1,102.82716279625892,0.27283720374107645
2019-10-01,103.59999999999998,103.54388002753257,0.05611997246741396
2019-10-02,105.29999999999998,104.53759280443191,0.7624071955680733
2019-10-03,105.0,104.13307097554205,0.8669290244579457
2019-10-04,104.7,104.1064596235752,0.593540376424798
2019-10-07,105.69999999999999,104.9508657991886,0.7491342008113833
2019-10-08,108.4,107.25063315033911,1.1493668496608933
2019-10-09,107.69999999999999,106.39147361516952,1.308526384830472
2019-10-10,107.8,106.70967121124266,1.0903287887573327
2019-10-11,108.2,107.62829150259493,0.5717084974050692
2019-10-15,108.4,107.50832082629204,0.8916791737079706
2019-10-16,108.4,107.64150771498679,0.7584922850132187
2019-10-17,106.39999999999998,105.8770904958248,0.5229095041751748
2019-10-18,105.49999999999999,105.42621026039123,0.07378973960875612
2019-10-21,106.59999999999998,105.60682911872863,0.9931708812713538
2019-10-23,106.3,105.21318931579589,1.08681068420411
2019-10-24,107.09999999999998,106.66075902581214,0.4392409741878396
2019-10-25,106.19999999999997,105.72329444885253,0.4767055511474467
2019-10-28,105.99999999999999,104.75028842687605,1.2497115731239319
2019-10-29,106.99999999999999,106.1323545217514,0.8676454782485905
2019-10-30,107.6,106.75398008823394,0.8460199117660494
2019-10-31,107.49999999999999,107.02246845960616,0.4775315403938265
2019-11-01,107.39999999999999,106.42890192866325,0.9710980713367405
2019-11-05,111.39999999999999,110.33782650232314,1.0621734976768522
2019-11-06,107.39999999999999,105.37419124841689,2.0258087515830994
2019-11-07,110.0,109.09602305293082,0.9039769470691823
2019-11-08,109.39999999999999,108.93093019425868,0.46906980574131296
2019-11-11,110.4,109.09665743112564,1.3033425688743705
2019-11-12,109.8,108.58629204034804,1.2137079596519555
2019-11-13,109.49999999999997,108.85379631221294,0.6462036877870361
2019-11-14,108.59999999999998,107.98776434659958,0.6122356534004041
2019-11-15,109.29999999999997,108.84542739987373,0.4545726001262409
2019-11-18,110.09999999999998,108.78437256515025,1.3156274348497305
2019-11-19,109.39999999999999,108.05858697891234,1.3414130210876465
